N_SOLICITUD,f_3pva18m,mes_solicitud,edad,suma_saldo_vencido_open,suma_saldo_actual_open,razon_monto_apagar_saldo_actual_open,razon_monto_apagar_limite_credito_open,razon_monto_apagar_saldo_vencido_open,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_open,razon_saldo_vencido_saldo_actual_open,suma_ponderada_pagos_12m_open,suma_ponderada_pagos_18m_open,suma_ponderada_pagos_24m_open,r_sumapd_sumcl_open,r_sumcb_sumcl_open,r_sumhhda_sumhc_open,utilizacion_maximo_limite_open,utilizacion_open,max_antiguedad_cuenta_meses_open,min_antiguedad_cuenta_meses_open,promedio_antiguedad_cuenta_meses_open,max_mop_tc_ult_12m_open,max_mop_tc_ult_18m_open,max_mop_tc_ult_24m_open,num_ctas_antig_12m_open,num_ctas_antig_18m_open,num_ctas_antig_24m_open,suma_saldo_vencido_ban_all,suma_saldo_actual_ban_all,razon_monto_apagar_saldo_actual_ban_all,razon_monto_apagar_limite_credito_ban_all,razon_monto_apagar_saldo_vencido_ban_all,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_ban_all,razon_saldo_vencido_saldo_actual_ban_all,suma_ponderada_pagos_12m_ban_all,suma_ponderada_pagos_18m_ban_all,suma_ponderada_pagos_24m_ban_all,r_sumapd_sumcl_ban_all,r_sumcb_sumcl_ban_all,r_sumhhda_sumhc_ban_all,utilizacion_maximo_limite_ban_all,utilizacion_ban_all,max_antiguedad_cuenta_meses_ban_all,min_antiguedad_cuenta_meses_ban_all,promedio_antiguedad_cuenta_meses_ban_all,max_mop_tc_ult_12m_ban_all,max_mop_tc_ult_18m_ban_all,max_mop_tc_ult_24m_ban_all,num_ctas_antig_12m_ban_all,num_ctas_antig_18m_ban_all,num_ctas_antig_24m_ban_all,n_cons6meses_all,n_cons9meses_all,n_cons12meses_all
201710853971508.0,1,2017-10-01,49.0,0.0,2993.379813,0.062797773,0.04376,,0.10654929,0.0,0.926789405,0.815693332,0.710825621,0.0,0.69684,0.075508228,1.05416,0.69684,80.91803279,3.049180328,30.16393443,6.0,6.0,6.0,2.0,2.0,2.0,0.0,2993.379813,0.062797773,0.031257143,,0.0,0.0,0.404156324,0.404156324,0.404156324,0.0,0.497742857,0.0,1.05416,0.497742857,6.524590164,0.032786885,3.202185792,1.0,1.0,1.0,3.0,3.0,3.0,5.0,7.0,7.0
201710854518181.0,1,2017-10-01,43.0,0.0,19714.96544,0.013256288,0.003068141,,0.003741667,0.0,0.532963801,0.466500779,0.431165178,0.0,0.231447936,0.000904,1.0,0.231447936,54.55737705,0.426229508,21.85063752,4.0,4.0,4.0,4.0,5.0,6.0,0.0,2020.501304,0.060379284,0.037368421,,0.0,0.0,0.583649366,0.583649366,0.583649366,0.0,0.618894737,0.0,1.187058824,0.618894737,14.06557377,4.196721311,8.721311475,1.0,1.0,1.0,2.0,3.0,3.0,5.0,8.0,8.0
201710855426019.0,0,2017-10-01,41.0,641.0826062,11858.56769,0.073549228,0.03959284,1.360493165,0.03340708,0.054060711,1.494504396,1.287662864,1.172327662,0.029101829,0.538317538,0.026063962,1.0,0.538317538,176.6557377,4.885245902,68.19016393,9.0,9.0,9.0,1.0,1.0,1.0,0.0,2382.194922,0.046018465,0.045571429,,0.059064527,0.0,0.548236769,0.48382361,0.419589132,0.0,0.990285714,0.059064527,1.255285714,0.990285714,24.6557377,24.6557377,24.6557377,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0
201711856228357.0,0,2017-11-01,24.0,0.0,442.1481465,0.037582332,0.006466667,,,0.0,0.553216588,0.498989133,0.455166055,0.0,0.172066667,,0.5,0.172066667,26.32786885,1.278688525,12.57923497,1.0,1.0,1.0,2.0,2.0,2.0,0.0,442.1481465,0.037582332,0.0194,,,0.0,0.519615014,0.519615014,0.519615014,0.0,0.5162,,1.0,0.5162,10.13114754,10.13114754,10.13114754,1.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,9.0
201711857511664.0,1,2017-11-01,27.0,0.0,4683.926626,0.093080243,0.039765625,,0.077596849,0.0,0.555609938,0.466956913,0.41787958,0.0,0.42721875,0.031069789,0.85055,0.42721875,44.91803279,0.655737705,22.77377049,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4524.095467,0.044908933,0.0370625,,0.073658221,0.0,0.597017582,0.503787701,0.450973518,0.0,0.82528125,0.043326418,0.85055,0.82528125,44.91803279,2.918032787,23.91803279,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0
201711857539720.0,1,2017-11-01,32.0,0.0,3915.949043,0.02178573,0.016487882,,0.048515266,0.0,0.706846296,0.591722258,0.516798258,0.0,0.756820289,0.040857059,0.999721254,0.756820289,87.90163934,27.24590164,43.87704918,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3915.949043,0.0,0.0,,0.048515266,0.0,0.581716644,0.483754057,0.422006186,0.0,0.699051988,0.042295889,0.999721254,0.699051988,33.1147541,22.19672131,27.6557377,2.0,2.0,2.0,0.0,0.0,1.0,6.0,6.0,10.0
201712858216760.0,0,2017-12-01,28.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,16.29508197,3.147540984,9.721311475,0.0,0.0,0.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0
201712858323000.0,0,2017-12-01,27.0,0.0,83287.21457,0.025656287,0.032134368,,0.003264813,0.0,0.524389599,0.460342206,0.419867789,0.0,1.2524949,0.001940591,4.211572917,1.2524949,71.70491803,4.327868852,35.60291439,1.0,2.0,2.0,3.0,5.0,5.0,0.0,16857.5627,0.028348725,0.006686461,,0.0,0.0,0.540084875,0.463365358,0.421587542,0.0,0.235864608,0.0,1.036791667,0.235864608,71.70491803,4.62295082,27.94847775,1.0,1.0,1.0,3.0,4.0,5.0,4.0,7.0,8.0
201712858490438.0,1,2017-12-01,35.0,0.0,164.3331826,0.033057851,0.029090909,,0.568489949,0.0,0.757034588,0.757034588,0.757034588,0.0,0.88,0.568489949,1.944545455,0.88,12.09836066,12.09836066,12.09836066,3.0,3.0,3.0,0.0,1.0,1.0,0.0,164.3331826,0.033057851,0.029090909,,0.568489949,0.0,0.757034588,0.757034588,0.757034588,0.0,0.88,0.568489949,1.944545455,0.88,12.09836066,12.09836066,12.09836066,3.0,3.0,3.0,0.0,1.0,1.0,4.0,5.0,6.0
201712858672277.0,0,2017-12-01,45.0,0.0,3985.928506,0.028621321,0.025893958,,,0.0,0.577746869,0.513232433,0.463723685,0.0,0.904708693,,0.149,0.904708693,25.40983607,0.393442623,8.18852459,1.0,1.0,1.0,3.0,3.0,3.0,0.0,786.1848848,0.017490823,0.015576923,,,0.0,0.639465596,0.639465596,0.639465596,0.0,0.890576923,,0.993333333,0.890576923,3.770491803,0.393442623,2.081967213,1.0,1.0,1.0,2.0,2.0,2.0,7.0,7.0,7.0
201801860611113.0,0,2018-02-01,27.0,0.0,17488.90952,0.042565283,0.102767442,,0.0,0.0,0.510120695,0.442634987,0.403621463,0.0,2.414348837,0.0,5.541176471,2.414348837,58.16393443,16.06557377,32.77868852,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,,0.0,,,,0.501850408,0.423952812,0.374087325,0.0,0.0,,1.025529412,0.0,37.18032787,37.18032787,37.18032787,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0
201801860621810.0,0,2018-01-01,63.0,0.0,5911.732198,0.0,0.0,,,0.0,0.501850408,0.423952812,0.391926717,0.0,0.767227809,,0.419688889,0.767227809,28.06557377,20.03278689,24.04918033,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5911.732198,0.0,0.0,,,0.0,0.501850408,0.423952812,0.414225958,0.0,0.779844444,,0.419688889,0.779844444,20.03278689,20.03278689,20.03278689,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,6.0
201801860774306.0,0,2018-01-01,27.0,0.0,0.0,,0.0,,0.0,,0.501603687,0.431195401,0.38341419,0.0,0.0,0.0,1.0,0.0,26.55737705,25.80327869,26.18032787,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
201801860864178.0,1,2018-01-01,42.0,183.9572439,43976.89959,0.0336504,0.138250443,8.04447933,0.000502,0.004183043,0.548056991,0.496212639,0.473541714,0.017185754,4.108433925,0.000379,5.800371429,4.108433925,29.27868852,1.31147541,11.79508197,1.0,1.0,1.0,4.0,6.0,7.0,0.0,8456.137154,0.0,0.0,,0.002788638,0.0,0.497165847,0.478166355,0.478166355,0.0,0.487349515,0.000936,1.045057143,0.487349515,15.73770492,3.573770492,9.655737705,1.0,1.0,1.0,3.0,4.0,4.0,7.0,11.0,13.0
201801861022480.0,1,2018-01-01,39.0,0.0,30845.01403,0.01787538,0.013879053,,0.0,0.0,0.503492962,0.503492962,0.503492962,0.0,0.77643402,0.0,1.0,0.77643402,10.81967213,1.278688525,6.666666667,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,,0.0,,0.018636848,,0.490656286,0.490656286,0.490656286,0.0,0.0,0.006304716,0.39043659,0.0,70.78688525,4.852459016,35.58469945,1.0,1.0,1.0,2.0,2.0,3.0,6.0,8.0,8.0
201801861714188.0,0,2018-01-01,52.0,0.0,1520.174147,0.072916667,0.009632698,,0.001444444,0.0,0.52067938,0.444820896,0.394011797,0.0,0.132105579,0.000761,1.0,0.132105579,100.7868852,4.557377049,42.96721311,1.0,1.0,1.0,1.0,1.0,3.0,0.0,411.0399956,0.0,0.0,,,0.0,0.501850408,0.423952812,0.374087325,0.0,0.36969697,,0.998030303,0.36969697,100.7868852,100.7868852,100.7868852,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0
201802862203930.0,0,2018-02-01,35.0,0.0,34398.96076,0.040661881,0.114140904,,0.0,0.0,0.488354284,0.420113256,0.381992553,0.0,2.807073867,0.0,2.976454294,2.807073867,26.62295082,17.47540984,22.64480874,1.0,1.0,1.0,0.0,1.0,2.0,0.0,6944.078324,0.067865667,0.03898892,,0.0,0.0,0.501850408,0.423952812,0.374087325,0.0,0.574501385,0.0,0.674376731,0.574501385,26.62295082,26.62295082,26.62295082,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,8.0
201802862390900.0,1,2018-02-01,23.0,0.0,2483.053345,0.253910464,0.064935513,,0.011603689,0.0,0.620875448,0.549052483,0.516828596,0.0,0.255741775,0.009261587,1.269711111,0.255741775,23.54098361,11.96721311,16.91803279,3.0,3.0,3.0,1.0,3.0,4.0,0.0,845.2626981,0.0,0.0,,0.028408043,0.0,0.569386137,0.48318698,0.48318698,0.0,0.952641509,0.028408043,1.022830189,0.952641509,16.98360656,16.98360656,16.98360656,2.0,2.0,2.0,0.0,1.0,1.0,6.0,9.0,10.0
201802863203691.0,0,2018-03-01,72.0,0.0,6717.904843,0.164324163,0.007116393,,,0.0,0.514202908,0.437144597,0.394160864,0.0,0.04330704,,0.283198198,0.04330704,373.2786885,52.49180328,142.1790668,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6213.325367,0.170259201,0.004170131,,0.0,0.0,0.529536051,0.45413797,0.403604282,0.0,0.02449284,0.0,0.283198198,0.02449284,373.2786885,4.852459016,154.2315574,1.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,7.0
201802863240236.0,0,2018-02-01,51.0,0.0,1463.01262,0.136743334,0.00944664,,0.007290578,0.0,0.488130886,0.421126472,0.386051791,0.0,0.069083004,0.003601181,0.623469697,0.069083004,89.14754098,22.59016393,52.57377049,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1463.01262,0.05835908,0.001615437,,0.007238334,0.0,0.555377346,0.494845654,0.452810775,0.0,0.027680992,0.001367621,0.627969697,0.027680992,100.9508197,7.180327869,37.5290611,1.0,1.0,1.0,2.0,6.0,7.0,3.0,3.0,3.0
201802863685424.0,0,2018-02-01,53.0,0.0,0.0,,0.0,,0.0,,0.501603687,0.431195401,0.38341419,0.0,0.0,0.0,1.0,0.0,30.09836066,28.42622951,29.26229508,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0
201802864410801.0,1,2018-03-01,41.0,0.0,53985.25,0.014137437,0.015164804,,0.0,0.0,0.536295565,0.466517677,0.423572676,0.0,1.072669926,0.0,1.0,1.072669926,78.52459016,6.885245902,31.06885246,1.0,1.0,1.0,2.0,2.0,3.0,0.0,849.328579,0.049029221,0.041666667,,0.0,0.0,0.501850408,0.423952812,0.394224296,0.0,0.849833333,0.0,1.191333333,0.849833333,20.19672131,20.19672131,20.19672131,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0
201803864737408.0,0,2018-03-01,52.0,286.8295378,2644.594989,0.108458777,0.033153639,1.0,0.090666847,0.108458777,0.538709125,0.455352907,0.416653279,0.033153639,0.30567963,0.056194339,0.8903003,0.30567963,171.2786885,5.770491803,96.22295082,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2357.765451,0.0,0.0,,0.0,0.0,0.658599844,0.658599844,0.658599844,0.0,0.389944904,0.0,0.8903003,0.389944904,27.37704918,5.770491803,16.57377049,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0
201803865831971.0,0,2018-03-01,50.0,0.0,23341.96125,0.046383844,0.010637375,,0.0,0.0,0.473534579,0.415266047,0.3753063,0.0,0.229333626,0.0,1.0,0.229333626,231.147541,4.032786885,65.18360656,1.0,1.0,1.0,3.0,3.0,5.0,0.0,4078.076407,0.084997754,0.003865084,,0.0,0.0,0.469884134,0.424821239,0.385279499,0.0,0.045472781,0.0,0.561727273,0.045472781,119.5737705,3.409836066,26.5442623,1.0,1.0,1.0,4.0,5.0,8.0,3.0,4.0,6.0
201803865926425.0,0,2018-03-01,47.0,0.0,1756.622709,0.036980846,0.006372549,,,0.0,0.501850408,0.430674043,0.409576264,0.0,0.172320261,,1.0,0.172320261,210.2295082,16.19672131,82.17486339,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1756.622709,0.036980846,0.0125,,,0.0,0.501850408,0.423952812,0.423952812,0.0,0.338012821,,1.0,0.338012821,20.09836066,20.09836066,20.09836066,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0
201803866074422.0,0,2018-03-01,39.0,0.0,3333.019193,0.043978011,0.006518519,,0.0,0.0,0.437346779,0.40422458,0.389184766,0.0,0.148222222,0.0,1.020615385,0.148222222,37.63934426,7.081967213,17.28961749,1.0,1.0,1.0,2.0,2.0,2.0,0.0,3333.019193,0.043978011,0.009777778,,0.0,0.0,0.383767959,0.350221888,0.335628609,0.0,0.222333333,0.0,1.020615385,0.222333333,37.63934426,7.081967213,22.36065574,1.0,1.0,1.0,1.0,1.0,1.0,10.0,12.0,12.0
201803866154868.0,0,2018-03-01,32.0,0.0,65360.15659,0.027288898,0.016608297,,0.013380673,0.0,0.508298578,0.441138193,0.39808285,0.0,0.608610009,0.004940151,1.0,0.608610009,133.8032787,2.950819672,67.55191257,1.0,2.0,2.0,1.0,1.0,3.0,0.0,6275.104051,0.020173599,0.006574394,,,0.0,0.485987644,0.424837128,0.383922091,0.0,0.325891003,,0.869521739,0.325891003,97.44262295,4.0,63.86520947,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0
201803866393900.0,1,2018-03-01,35.0,0.0,17438.46968,0.0,0.0,,,0.0,0.495795082,0.427046398,0.380187187,0.0,0.113426869,,0.20017782,0.113426869,46.59016393,0.06557377,15.69398907,1.0,1.0,1.0,2.0,2.0,2.0,0.0,17438.46968,0.0,0.0,,,0.0,0.495795082,0.427046398,0.380187187,0.0,0.113426869,,0.20017782,0.113426869,46.59016393,0.06557377,15.69398907,1.0,1.0,1.0,2.0,2.0,2.0,9.0,9.0,9.0
201804866959935.0,1,2018-04-01,29.0,0.0,299.2149611,0.233629301,0.026411543,,0.005031255,0.0,0.519615014,0.449853853,0.397530626,0.0,0.113048934,0.004833748,0.431513158,0.113048934,37.14754098,16.42622951,26.78688525,1.0,2.0,2.0,0.0,1.0,1.0,0.0,260.8583263,0.120942075,0.007116105,,,0.0,0.576662319,0.498497614,0.443086685,0.0,0.058838951,,0.514210526,0.058838951,16.42622951,6.62295082,11.52459016,1.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,7.0
201804867289496.0,0,2018-04-01,25.0,0.0,6118.96256,0.042224092,0.025300813,,0.0,0.0,0.502596728,0.461359721,0.437334777,0.0,0.599203252,0.0,1.0,0.599203252,37.01639344,9.770491803,20.91803279,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1566.146234,0.010602205,0.008695652,,0.0,0.0,0.481264896,0.427003245,0.398604216,0.0,0.820173913,0.0,0.974285714,0.820173913,37.01639344,15.96721311,26.49180328,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0
201804867846182.0,0,2018-04-01,31.0,230.4719013,2586.167048,0.19929374,0.042000433,2.236311239,0.02884,0.089117175,0.544756024,0.473838145,0.438285352,0.018781121,0.210746374,0.02591847,1.0,0.210746374,33.86885246,9.081967213,22.63934426,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,33.86885246,33.86885246,33.86885246,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
201804868094559.0,0,2018-04-01,49.0,0.0,6256.780772,0.055837159,0.009045572,,0.018429625,0.0,0.545897689,0.469116407,0.417157752,0.0,0.16199914,0.006905856,0.289838509,0.16199914,178.8196721,8.06557377,81.28961749,2.0,2.0,2.0,1.0,1.0,2.0,0.0,4741.27858,0.0,0.0,,0.008571918,0.0,0.554500819,0.733329372,0.937483446,0.0,0.216318182,0.003822922,0.46664,0.216318182,98.75409836,8.06557377,58.16939891,1.0,7.0,7.0,1.0,1.0,1.0,8.0,10.0,12.0
201804868216956.0,1,2018-04-01,33.0,173.8502022,2443.865593,0.129637179,0.067183099,1.82234957,0.193738072,0.071137383,0.748280698,0.655810213,0.58450215,0.036866197,0.518239437,0.156872572,1.089157303,0.518239437,56.62295082,12.03278689,39.7704918,5.0,5.0,5.0,0.0,1.0,1.0,173.8502022,2443.865593,0.129637179,0.027935578,1.82234957,0.043248379,0.071137383,0.586104257,0.535057862,0.487226175,0.015329429,0.215490483,0.017317235,1.01292887,0.215490483,89.70491803,12.03278689,44.18360656,1.0,2.0,2.0,0.0,1.0,2.0,5.0,6.0,6.0
201804868881569.0,0,2018-04-01,28.0,0.0,0.0,,0.0,,0.079533404,,0.502235426,0.502235426,0.502235426,0.0,0.0,0.079533404,0.857272727,0.0,55.63934426,55.63934426,55.63934426,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.079533404,,0.601267616,0.601267616,0.601267616,0.0,0.0,0.069623517,0.857272727,0.0,55.63934426,3.704918033,29.67213115,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,7.0
201805870802664.0,0,2018-05-01,55.0,0.0,27408.97067,0.069650594,0.010086994,,0.025803823,0.0,0.50059687,0.429188394,0.386206582,0.0,0.144822792,0.010340558,0.235200639,0.144822792,362.852459,66.68852459,210.4098361,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27408.97067,0.069650594,0.008065485,,0.025803823,0.0,0.517087832,0.442813254,0.404730161,0.0,0.11579923,0.008132191,0.235200639,0.11579923,362.852459,66.68852459,243.4754098,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0
201805870847803.0,0,2018-05-01,34.0,0.0,184.4515132,0.0,0.0,,,0.0,0.466003951,0.41154743,0.41154743,0.0,0.081454278,,0.995661765,0.081454278,44.32786885,27.21311475,35.7704918,1.0,1.0,1.0,0.0,0.0,0.0,0.0,184.4515132,0.0,0.0,,,0.0,0.501850408,0.434411176,0.434411176,0.0,0.081544118,,0.995661765,0.081544118,44.32786885,44.32786885,44.32786885,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0
201806873450226.0,0,2018-06-01,50.0,0.0,641.0605196,0.497013763,0.023567946,,0.0,0.0,0.448640885,0.401499425,0.371542419,0.0,0.047419101,0.0,1.0,0.047419101,23.47540984,6.163934426,16.36065574,1.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,22.06557377,22.06557377,22.06557377,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
201807874946744.0,1,2018-07-01,32.0,0.0,75693.21442,0.023484701,0.02000325,,0.016625649,0.0,0.596719367,0.537525483,0.503095604,0.0,0.851756659,0.00730918,1.0,0.851756659,64.91803279,5.475409836,29.52459016,4.0,4.0,4.0,2.0,4.0,4.0,0.0,14176.40738,0.027984965,0.010636404,,0.063648942,0.0,0.544766561,0.496648595,0.467393834,0.0,0.380075656,0.014422194,0.991960784,0.380075656,64.91803279,11.40983607,33.95491803,2.0,2.0,2.0,1.0,2.0,3.0,4.0,6.0,7.0
201807875066829.0,0,2018-07-01,40.0,0.0,19129.97053,0.065510296,0.176361979,,0.006346667,0.0,0.582168248,0.492827502,0.447351192,0.0,2.692126113,0.002582521,2.167630058,2.692126113,41.37704918,2.163934426,22.33333333,2.0,2.0,2.0,2.0,3.0,3.0,0.0,4685.338131,0.034595208,0.016293823,,0.0,0.0,0.531209017,0.448398718,0.394809771,0.0,0.470984975,0.0,1.038121387,0.470984975,31.96721311,13.31147541,22.63934426,1.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,6.0
201807875221905.0,0,2018-07-01,60.0,0.0,20617.58047,0.152495029,0.137010277,,0.0,0.0,0.514901956,0.431689136,0.379343918,0.0,0.898457333,0.0,3.443708609,0.898457333,300.8852459,22.52459016,141.0819672,1.0,1.0,1.0,0.0,0.0,1.0,0.0,692.2482886,0.0,0.0,,,0.0,0.519615014,0.434411176,0.381169124,0.0,0.055245033,,0.449708609,0.055245033,300.8852459,300.8852459,300.8852459,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0
201808876536957.0,0,2018-08-01,54.0,0.0,66374.42506,0.00598362,0.055172414,,0.001966573,0.0,0.503493998,0.439629864,0.393695781,0.0,9.220574713,0.001784348,11.62282857,9.220574713,83.96721311,6.295081967,42.05464481,1.0,1.0,1.0,1.0,1.0,1.0,0.0,368.0343094,0.112410072,0.029411765,,0.0,0.0,0.460504619,0.460504619,0.460504619,0.0,0.261647059,0.0,0.769882353,0.261647059,6.295081967,6.295081967,6.295081967,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0
201808877388692.0,0,2018-08-01,47.0,0.0,2934.827871,0.0,0.0,,,0.0,0.507460284,0.430674043,0.406670449,0.0,0.178613065,,0.674333333,0.178613065,59.27868852,19.54098361,37.82513661,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2934.827871,0.0,0.0,,0.01178752,0.0,0.540191753,0.481148406,0.437769087,0.0,0.166873239,0.00873978,0.674333333,0.166873239,59.27868852,28.81967213,42.14754098,1.0,1.0,1.0,0.0,0.0,0.0,5.0,9.0,10.0
201808877996714.0,0,2018-08-01,53.0,17.32480524,3782.41748,0.05025301,0.001660031,10.97142857,0.00228018,0.004580352,0.685858486,0.544322824,0.480112326,0.000151,0.033033461,0.001352587,0.100324619,0.033033461,162.2622951,18.59016393,101.4557377,4.0,4.0,4.0,0.0,0.0,1.0,0.0,2970.791604,0.0,0.0,,,0.0,0.498830414,0.416115316,0.388951733,0.0,0.026303871,,0.100324619,0.026303871,162.2622951,18.59016393,91.53005464,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,4.0
201808878020591.0,0,2018-08-01,41.0,0.0,76506.00996,0.049704752,0.029938945,,0.007329876,0.0,0.541761714,0.451649415,0.399589813,0.0,0.602335672,0.003083018,0.804387097,0.602335672,227.3442623,2.983606557,88.85842027,2.0,2.0,2.0,1.0,2.0,2.0,0.0,28010.25012,0.037087435,0.010067157,,0.005276117,0.0,0.595045604,0.507416811,0.468378825,0.0,0.271443876,0.002920044,0.336268817,0.271443876,109.442623,2.983606557,56.66666667,2.0,2.0,2.0,1.0,1.0,3.0,5.0,5.0,5.0
201808878397644.0,1,2018-08-01,27.0,0.0,553.0646285,0.490312966,0.140586275,,0.0,0.0,0.570148228,0.502522346,0.502522346,0.0,0.28672763,0.0,0.746551724,0.28672763,39.08196721,1.737704918,14.94262295,1.0,1.0,1.0,2.0,3.0,3.0,0.0,430.2529599,0.249425287,0.055641026,,0.0,0.0,0.608580619,0.608580619,0.608580619,0.0,0.223076923,0.0,0.746551724,0.223076923,1.901639344,1.737704918,1.819672131,0.0,0.0,0.0,2.0,2.0,2.0,9.0,10.0,15.0
201808878708461.0,0,2018-08-01,55.0,0.0,1579.225888,0.082220367,0.004710102,,0.001903726,0.0,0.483437365,0.429713779,0.388893975,0.0,0.057286312,0.000965,0.530591631,0.057286312,366.1311475,47.21311475,234.284153,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1579.225888,0.082220367,0.004377778,,,0.0,0.556653144,0.470516442,0.413997221,0.0,0.053244444,,0.583650794,0.053244444,366.1311475,16.06557377,240.8087432,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0
201809879124052.0,0,2018-09-01,44.0,0.0,0.0,,0.0,,0.077021823,,0.559742302,0.4914075,0.4914075,0.0,0.0,0.071428571,0.063333333,0.0,70.72131148,64.98360656,67.85245902,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.983606557,,0.747890958,0.747890958,0.747890958,0.0,0.0,0.983606557,0.00495935,0.0,64.98360656,64.98360656,64.98360656,2.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0
201809879318604.0,0,2018-09-01,54.0,1674.534491,46756.71323,0.016696916,0.017159547,0.466214889,0.026049219,0.035813777,1.162960451,0.940226209,0.875857561,0.03680609,1.02770759,0.017533772,1.0,1.02770759,193.704918,9.049180328,43.01639344,7.0,7.0,7.0,1.0,5.0,5.0,0.0,784.8044189,0.0620285,0.0592,,0.0,0.0,0.501850408,0.400082671,0.400082671,0.0,0.9544,0.0,1.0716,0.9544,15.63934426,15.63934426,15.63934426,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
201809879920401.0,0,2018-09-01,44.0,0.0,8476.298124,0.084201961,0.045965098,,0.052764706,0.0,0.509597539,0.437585575,0.402367922,0.0,0.545891063,0.020048501,1.0,0.545891063,98.49180328,0.819672131,35.88196721,2.0,2.0,2.0,1.0,3.0,5.0,0.0,3531.161357,0.063296438,0.038284107,,0.059863349,0.0,0.519034601,0.439359761,0.405477794,0.0,0.604838256,0.023490923,1.5953,0.604838256,98.49180328,17.08196721,46.03278689,2.0,2.0,2.0,0.0,1.0,1.0,3.0,4.0,4.0
201809880331100.0,0,2018-09-01,52.0,0.0,70861.29682,0.028969688,0.018531586,,,0.0,0.523623873,0.44902081,0.412833082,0.0,0.639688816,,1.4000056,0.639688816,322.1311475,17.24590164,98.28688525,1.0,1.0,1.0,0.0,1.0,3.0,0.0,11185.9608,0.024728253,0.00304199,,,0.0,0.558357162,0.483581344,0.438997949,0.0,0.12301676,,0.598621795,0.12301676,218.8852459,5.967213115,97.16065574,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0
201809880797850.0,0,2018-09-01,31.0,0.0,0.0,,0.0,,0.08459596,,0.558306726,0.500304795,0.500304795,0.0,0.0,0.068812051,0.080542373,0.0,32.6557377,1.672131148,15.59562842,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,,0.0,,0.007833333,,0.542233651,0.514301783,0.526589163,0.0,0.0,0.005885152,1.0,0.0,32.6557377,1.672131148,19.03981265,2.0,2.0,2.0,1.0,3.0,4.0,10.0,12.0,13.0
