f_3pva18m,mes_solicitud,edad,suma_saldo_vencido_open,suma_saldo_actual_open,razon_monto_apagar_saldo_actual_open,razon_monto_apagar_limite_credito_open,razon_monto_apagar_saldo_vencido_open,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_open,razon_saldo_vencido_saldo_actual_open,suma_ponderada_pagos_12m_open,suma_ponderada_pagos_18m_open,suma_ponderada_pagos_24m_open,r_sumapd_sumcl_open,r_sumcb_sumcl_open,r_sumhhda_sumhc_open,utilizacion_maximo_limite_open,utilizacion_open,max_antiguedad_cuenta_meses_open,min_antiguedad_cuenta_meses_open,promedio_antiguedad_cuenta_meses_open,max_mop_tc_ult_12m_open,max_mop_tc_ult_18m_open,max_mop_tc_ult_24m_open,num_ctas_antig_12m_open,num_ctas_antig_18m_open,num_ctas_antig_24m_open,suma_saldo_vencido_ban_all,suma_saldo_actual_ban_all,razon_monto_apagar_saldo_actual_ban_all,razon_monto_apagar_limite_credito_ban_all,razon_monto_apagar_saldo_vencido_ban_all,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_ban_all,razon_saldo_vencido_saldo_actual_ban_all,suma_ponderada_pagos_12m_ban_all,suma_ponderada_pagos_18m_ban_all,suma_ponderada_pagos_24m_ban_all,r_sumapd_sumcl_ban_all,r_sumcb_sumcl_ban_all,r_sumhhda_sumhc_ban_all,utilizacion_maximo_limite_ban_all,utilizacion_ban_all,max_antiguedad_cuenta_meses_ban_all,min_antiguedad_cuenta_meses_ban_all,promedio_antiguedad_cuenta_meses_ban_all,max_mop_tc_ult_12m_ban_all,max_mop_tc_ult_18m_ban_all,max_mop_tc_ult_24m_ban_all,num_ctas_antig_12m_ban_all,num_ctas_antig_18m_ban_all,num_ctas_antig_24m_ban_all,n_cons6meses_all,n_cons9meses_all,n_cons12meses_all
1,201808,26.0,0.0,1107.560908,0.03718578,0.026595745,,0.0,0.0,0.639465596,0.639465596,0.639465596,0.0,0.715212766,0.0,0.670106383,0.715212766,2.557377049,2.557377049,2.557377049,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1107.560908,0.03718578,0.026595745,,0.0,0.0,0.639465596,0.639465596,0.639465596,0.0,0.715212766,0.0,0.670106383,0.715212766,2.557377049,2.557377049,2.557377049,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
0,201808,50.0,64.72985668,939.9900927,0.343783022,0.049090863,4.992327366,0.161830041,0.068862275,0.51814962,0.467254172,0.412082465,0.009833262,0.142796067,0.083143121,0.6611875,0.142796067,158.7540984,15.14754098,76.31147541,3.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,15.14754098,15.14754098,15.14754098,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,6.0
0,201808,63.0,0.0,27444.39556,0.033968871,0.023866792,,0.005902141,0.0,0.56341751,0.469208033,0.43257951,0.0,0.702607762,0.005090253,1.0,0.702607762,239.6065574,0.721311475,56.23419204,3.0,3.0,5.0,2.0,3.0,3.0,1660.424651,1962.755353,0.896441491,0.172427184,1.059665871,,0.845966182,1.293050161,1.023378296,1.023378296,0.162718447,0.192346278,,0.619195046,0.192346278,180.9180328,0.721311475,66.06557377,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,5.0
0,201808,32.0,0.0,24804.49208,0.019091617,0.014984483,,0.00086,0.0,0.556171909,0.468162656,0.41917911,0.0,0.78487236,0.000727,6.722075846,0.78487236,87.57377049,7.901639344,55.8579235,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2609.356679,0.099664621,0.030288462,,0.0,0.0,0.521862323,0.449129331,0.385445689,0.0,0.303903846,0.0,1.124967742,0.303903846,87.21311475,7.836065574,45.2704918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,201808,37.0,0.0,332.1011585,0.0,0.0,,0.0,0.0,0.343371332,0.322204137,0.308260157,0.0,0.026556728,0.0,0.447423729,0.026556728,58.0,12.16393443,31.08196721,1.0,1.0,1.0,0.0,1.0,2.0,0.0,332.1011585,0.0,0.0,,0.0,0.0,0.354139345,0.332147198,0.361053501,0.0,0.02096875,0.0,0.447423729,0.02096875,58.0,12.16393443,33.58688525,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
0,201808,58.0,0.0,2621.187408,0.025928257,0.012486362,,,0.0,0.504603917,0.425855499,0.375473062,0.0,0.481573524,,1.0,0.481573524,91.47540984,36.13114754,66.39344262,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2621.187408,0.025928257,0.007103448,,0.0,0.0,0.534415458,0.453978473,0.400733111,0.0,0.273965517,0.0,0.461633333,0.273965517,91.47540984,7.606557377,49.29180328,1.0,1.0,1.0,1.0,1.0,2.0,8.0,10.0,11.0
0,201808,27.0,0.0,13522.3773,0.04675369,0.030663469,,0.00289225,0.0,0.523280123,0.448360248,0.399907207,0.0,0.655851319,0.001512127,0.610854503,0.655851319,42.52459016,5.540983607,26.36885246,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5032.551961,0.0,0.0,,0.003400605,0.0,0.535345251,0.44734252,0.408172948,0.0,0.202755644,0.002013025,0.519538106,0.202755644,31.3442623,21.40983607,26.27322404,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,6.0
0,201809,31.0,241.4276796,2039.800756,0.130210433,0.048353293,1.10013624,0.101410528,0.118358462,0.645018866,0.560348784,0.503194393,0.043952096,0.371347305,0.081481481,0.638058824,0.371347305,53.57377049,4.131147541,24.34754098,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,11.01639344,11.01639344,11.01639344,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0
0,201809,35.0,61.1227825,6535.877158,0.13413564,0.033819876,14.34316354,0.009020272,0.009351887,0.542658783,0.460530638,0.412362236,0.002357909,0.252131916,0.005647311,1.0,0.252131916,124.9836066,62.6557377,88.98360656,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3558.886301,0.044018786,0.009835391,,,0.0,0.556653144,0.470516442,0.413997221,0.0,0.223436214,,0.714842105,0.223436214,124.9836066,38.19672131,74.30601093,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0,201808,61.0,0.0,15918.23961,0.042959229,0.019624565,,,0.0,0.560075158,0.491750929,0.441068186,0.0,0.456818376,,1.0,0.456818376,339.8032787,1.245901639,72.55737705,1.0,1.0,1.0,4.0,4.0,4.0,0.0,2824.989348,0.036234002,0.006492147,,,0.0,0.571757216,0.518999436,0.475454587,0.0,0.179172775,,0.35027088,0.179172775,339.8032787,1.245901639,88.67213115,1.0,1.0,1.0,3.0,3.0,3.0,5.0,6.0,6.0
0,201808,58.0,0.0,2407.932944,0.054220579,0.036,,0.012,0.0,0.515270117,0.446742858,0.416098937,0.0,0.663954545,0.004793821,1.0,0.663954545,27.63934426,9.442622951,19.00546448,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1432.692902,0.000115,0.000111,,,0.0,0.519615014,0.434411176,0.381169124,0.0,0.965666667,,1.0,0.965666667,27.63934426,27.63934426,27.63934426,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0
0,201808,55.0,0.0,6049.669779,0.062535873,0.010119416,,0.017121651,0.0,0.518481024,0.434234327,0.382792927,0.0,0.16181778,0.006998333,0.736924883,0.16181778,220.1967213,26.59016393,79.40983607,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4783.748227,0.0,0.0,,0.017121651,0.0,0.525680517,0.440531261,0.386781006,0.0,0.12432746,0.006012708,0.736924883,0.12432746,220.1967213,26.59016393,108.2819672,2.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,5.0
0,201808,40.0,0.0,4718.946952,0.0,0.0,,0.002310406,0.0,0.515618685,0.432152469,0.382506837,0.0,0.087815452,0.00098,1.0,0.087815452,193.8688525,32.81967213,99.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4718.946952,0.0,0.0,,,0.0,0.512891465,0.437462164,0.38736053,0.0,0.100520174,,0.777453704,0.100520174,193.8688525,4.360655738,70.98360656,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,10.0
1,201808,32.0,0.0,9787.167973,0.02383521,0.020794118,,0.0,0.0,0.545795421,0.51264343,0.48199075,0.0,0.872411765,0.0,1.0,0.872411765,88.59016393,3.442622951,19.13114754,1.0,1.0,1.0,5.0,5.0,5.0,0.0,2663.903332,0.036972812,0.034310345,,0.0,0.0,0.506741175,0.506741175,0.506741175,0.0,0.927988506,0.0,0.882352941,0.927988506,9.213114754,3.442622951,5.803278689,1.0,1.0,1.0,3.0,3.0,3.0,11.0,11.0,12.0
0,201808,31.0,0.0,2432.310153,0.03397762,0.015181818,,0.012173913,0.0,0.555218205,0.509282638,0.463834269,0.0,0.446818182,0.007179487,1.0,0.446818182,38.55737705,3.508196721,16.98360656,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1607.683604,0.000103,0.0001,,,0.0,0.539442621,0.539442621,0.539442621,0.0,0.9746,,1.0,0.9746,8.885245902,8.885245902,8.885245902,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0
0,201809,58.0,0.0,58735.90149,0.031811957,0.033213353,,0.0,0.0,0.48803889,0.423187939,0.380054724,0.0,1.044052503,0.0,1.147540984,1.044052503,226.2622951,11.96721311,50.96721311,1.0,1.0,1.0,1.0,3.0,3.0,0.0,4984.377025,0.0,0.0,,0.0,0.0,0.447840113,0.401880959,0.365793361,0.0,0.12105873,0.0,0.546578313,0.12105873,43.14754098,11.96721311,27.6557377,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
0,201809,39.0,0.0,5965.467453,0.039754087,0.027831928,,0.0,0.0,0.434937021,0.390799224,0.368022797,0.0,0.700102295,0.0,1.102,0.700102295,57.44262295,18.2295082,31.38797814,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,,0.1573615,,0.832248837,0.962756081,0.757183164,0.0,0.0,0.1573615,1.405757576,0.0,18.2295082,1.508196721,12.05464481,4.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0
0,201809,64.0,0.0,64014.024,0.014734767,0.108079096,,0.0,0.0,0.459130733,0.39748085,0.367283206,0.0,7.334971751,0.0,11.40258258,7.334971751,133.7704918,13.50819672,54.33606557,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,,0.0,,,,0.182574186,0.182574186,0.182574186,0.0,0.0,,0.0,0.0,13.50819672,6.655737705,10.08196721,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0
1,201809,46.0,0.0,11373.58684,0.075933113,0.08223309,,0.0,0.0,0.536039129,0.445777529,0.425819297,0.0,1.082967454,0.0,0.681818182,1.082967454,66.78688525,5.540983607,28.54098361,2.0,2.0,2.0,1.0,2.0,2.0,0.0,6602.689525,0.041007033,0.0375,,0.0,0.0,0.501850408,0.392703703,0.392703703,0.0,0.914477273,0.0,0.465522727,0.914477273,12.81967213,12.81967213,12.81967213,1.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,5.0
0,201809,53.0,0.0,1198.640884,0.177525322,0.002029331,,0.001179352,0.0,0.513330612,0.436766716,0.390750661,0.0,0.011431218,0.00054,0.62159326,0.011431218,327.9672131,28.16393443,123.0122951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.003228039,,0.622527584,0.556734987,0.531043024,0.0,0.0,0.001055594,0.559500443,0.0,333.8032787,16.16393443,79.20140515,1.0,1.0,1.0,0.0,2.0,4.0,3.0,4.0,5.0
1,201809,41.0,0.0,127910.1557,0.02489213,0.035885919,,0.00170801,0.0,0.534215243,0.450380877,0.399658781,0.0,1.441657217,0.00078,1.55416076,1.441657217,163.7377049,11.96721311,68.59016393,1.0,1.0,2.0,1.0,1.0,1.0,0.0,6105.395792,0.0,0.0,,,0.0,0.549865469,0.459593268,0.402437196,0.0,0.639073756,,1.187290448,0.639073756,121.147541,7.180327869,64.16393443,1.0,1.0,1.0,1.0,1.0,1.0,15.0,17.0,18.0
1,201808,30.0,0.0,46630.57026,0.039520388,0.236390658,,0.024837662,0.0,0.55416698,0.490573765,0.469592506,0.0,5.9814862,0.017884452,5.028571429,5.9814862,26.62295082,13.24590164,19.81967213,2.0,2.0,2.0,0.0,2.0,2.0,0.0,7242.330306,0.032932626,0.006535147,,,0.0,0.560184389,0.540378028,0.496132315,0.0,0.198439909,,1.069886621,0.198439909,26.62295082,2.655737705,17.22622951,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0
1,201808,37.0,0.0,6661.918244,0.077838964,0.032247457,,0.0,0.0,0.50997888,0.461713898,0.451431345,0.0,0.414284246,0.0,1.0,0.414284246,78.29508197,9.278688525,31.63934426,2.0,2.0,2.0,4.0,4.0,5.0,0.0,956.8017719,0.06701209,0.007607843,,,0.0,0.543940304,0.48618718,0.486540171,0.0,0.113529412,,1.1484,0.113529412,78.29508197,9.278688525,48.8852459,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,10.0
1,201808,34.0,0.0,522.5228329,0.043327008,0.026346154,,0.0,0.0,0.456435465,0.456435465,0.456435465,0.0,0.608076923,0.0,0.264230769,0.608076923,2.163934426,2.163934426,2.163934426,0.0,0.0,0.0,1.0,1.0,1.0,0.0,522.5228329,0.043327008,0.026346154,,0.0,0.0,0.456435465,0.456435465,0.456435465,0.0,0.608076923,0.0,0.264230769,0.608076923,2.163934426,2.163934426,2.163934426,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0
0,201808,27.0,0.0,68462.55442,0.026123897,0.021097466,,0.0,0.0,0.543138937,0.498836745,0.473001725,0.0,0.807592593,0.0,1.0,0.807592593,44.95081967,1.475409836,16.93442623,1.0,1.0,1.0,2.0,3.0,3.0,0.0,6389.419777,0.04435536,0.016179245,,,0.0,0.519080172,0.466299075,0.437453335,0.0,0.364764151,,0.457704918,0.364764151,44.95081967,14.52459016,29.73770492,1.0,1.0,1.0,0.0,1.0,1.0,7.0,10.0,12.0
0,201808,26.0,0.0,1586.12717,0.051908873,0.012320683,,0.0,0.0,0.336120725,0.336120725,0.336120725,0.0,0.237352164,0.0,0.648648649,0.237352164,51.47540984,3.409836066,23.48360656,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,,0.0,,0.0,,0.182574186,0.114108866,0.114108866,0.0,0.0,0.0,0.540540541,0.0,35.3442623,3.409836066,20.49180328,0.0,0.0,0.0,1.0,1.0,2.0,7.0,7.0,7.0
1,201809,38.0,32.62591045,13945.76417,0.077037597,0.123484848,32.92929293,0.001135999,0.002339485,1.27715749,1.053953886,0.980032656,0.00375,1.602916667,0.000972,3.364787645,1.602916667,25.24590164,8.327868852,18.01639344,9.0,9.0,9.0,1.0,1.0,3.0,0.0,2964.838418,0.036014005,0.012509653,,,0.0,0.519615014,0.445697973,0.445697973,0.0,0.347355212,,0.351216216,0.347355212,19.7704918,19.7704918,19.7704918,1.0,1.0,1.0,0.0,0.0,1.0,6.0,9.0,11.0
1,201809,31.0,0.0,6890.85236,0.031978061,0.007584842,,0.0,0.0,0.510377419,0.429040664,0.387726011,0.0,0.237188914,0.0,0.481985089,0.237188914,37.21311475,23.40983607,30.31147541,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6890.85236,0.031978061,0.007217438,,0.0,0.0,0.525857939,0.44177304,0.399142205,0.0,0.225699677,0.0,0.481985089,0.225699677,37.21311475,17.44262295,26.02185792,1.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,4.0
0,201809,27.0,0.0,76931.4494,0.01203038,0.012007044,,0.0,0.0,0.549669229,0.500790105,0.484428646,0.0,0.99806022,0.0,1.0,0.99806022,22.72131148,1.442622951,10.76502732,1.0,1.0,1.0,3.0,5.0,6.0,0.0,3500.673915,0.047353369,0.024634146,,0.0,0.0,0.50223956,0.481312912,0.481312912,0.0,0.520219512,0.0,0.308375,0.520219512,13.7704918,11.67213115,12.72131148,1.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,7.0
0,201809,51.0,0.0,13926.12854,0.01315805,0.009715825,,0.0,0.0,0.472799718,0.433650427,0.400143986,0.0,0.738394021,0.0,1.0,0.738394021,79.7704918,4.819672131,35.98360656,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1451.174481,0.028800542,0.007069587,,0.0,0.0,0.420485359,0.379664004,0.346928617,0.0,0.245467147,0.0,1.044992526,0.245467147,79.7704918,4.819672131,45.97814208,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0
0,201809,24.0,0.0,89573.55327,0.034768212,0.020032148,,0.01303722,0.0,0.514569713,0.450553897,0.413438189,0.0,0.576162745,0.007108348,1.0,0.576162745,40.81967213,5.081967213,22.7140255,1.0,1.0,1.0,2.0,4.0,6.0,0.0,5688.515474,0.018177104,0.003636888,,0.0,0.0,0.502751284,0.463786652,0.426210011,0.0,0.200080692,0.0,0.758857143,0.200080692,40.81967213,9.409836066,19.84153005,1.0,1.0,1.0,2.0,3.0,5.0,3.0,4.0,8.0
0,201809,57.0,0.0,31927.08475,0.027716909,0.008287339,,0.006185943,0.0,0.517653513,0.438934543,0.39219543,0.0,0.298999412,0.002763744,0.811202166,0.298999412,86.98360656,31.04918033,52.41967213,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16849.03592,0.039003851,0.010667553,,,0.0,0.549865469,0.459593268,0.419096295,0.0,0.2735,,0.462953069,0.2735,129.6393443,86.98360656,108.3114754,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0
1,201808,60.0,0.0,3260.08595,0.167190032,0.118315412,,,0.0,0.501850408,0.439484827,0.406806065,0.0,0.707670251,,1.0,0.707670251,132.2295082,15.73770492,73.98360656,1.0,1.0,1.0,0.0,1.0,1.0,,2571.874937,0.10914227,0.100591716,,,,0.501850408,0.423952812,0.374087325,,0.921656805,,1.0,0.921656805,132.2295082,132.2295082,132.2295082,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0
0,201808,32.0,0.0,2119.081549,0.076514678,0.002541079,,0.005132743,0.0,0.462938908,0.402351126,0.361470743,0.0,0.033210342,0.002343056,0.27970297,0.033210342,123.0819672,1.049180328,59.55555556,1.0,1.0,1.0,3.0,3.0,3.0,0.0,2119.081549,0.057073704,0.001404389,,0.0,0.0,0.396009899,0.367365449,0.343779953,0.0,0.024606589,0.0,0.27970297,0.024606589,73.24590164,1.049180328,23.96393443,1.0,1.0,1.0,6.0,7.0,7.0,2.0,5.0,6.0
0,201808,53.0,0.0,0.0,,0.0,,0.0,,0.445384298,0.390970058,0.351848422,0.0,0.0,0.0,0.027655172,0.0,106.4262295,1.442622951,53.93442623,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,1.442622951,1.442622951,1.442622951,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0
0,201808,64.0,0.0,49277.90027,0.128443317,0.012923684,,0.01009375,0.0,0.504150562,0.429066778,0.381355905,0.0,0.100617803,0.003008026,1.0,0.100617803,458.5901639,33.86885246,178.5480094,2.0,2.0,2.0,0.0,0.0,0.0,0.0,14907.52517,0.062354661,0.0017443,,0.00085,0.0,0.501886173,0.440711374,0.401363913,0.0,0.027973843,0.000163,0.721608889,0.027973843,458.5901639,2.557377049,166.4660422,1.0,1.0,1.0,3.0,3.0,4.0,17.0,27.0,33.0
0,201808,51.0,0.0,1865.243765,0.112329736,0.001659523,,0.0,0.0,0.524829527,0.453284897,0.406318291,0.0,0.014773678,0.0,0.187608871,0.014773678,221.3770492,6.131147541,107.6393443,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1265.547932,0.051883718,0.000229,,0.0,0.0,0.614576798,0.557315517,0.489021097,0.0,0.00440619,0.0,0.160692,0.00440619,201.5081967,0.918032787,42.39596469,1.0,1.0,1.0,6.0,6.0,7.0,7.0,10.0,11.0
0,201809,41.0,0.0,2327.142676,0.0,0.0,,0.0,0.0,0.48781871,0.431076825,0.39282068,0.0,0.027375894,0.0,0.533571429,0.027375894,137.7377049,19.3442623,84.14754098,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2327.142676,0.0,0.0,,0.002409928,0.0,0.506201696,0.442325248,0.399550443,0.0,0.018711156,0.00066,0.70325974,0.018711156,142.3278689,19.3442623,91.15482696,1.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,6.0
1,201809,39.0,0.0,2878.379211,0.340538686,0.177692239,,,0.0,0.538243658,0.472920049,0.447143507,0.0,0.521797511,,0.965945946,0.521797511,21.21311475,4.229508197,14.85901639,1.0,1.0,1.0,2.0,3.0,5.0,0.0,1611.444643,0.108478039,0.057405405,,,0.0,0.587145303,0.587145303,0.587145303,0.0,0.529189189,,0.965945946,0.529189189,9.639344262,9.639344262,9.639344262,1.0,1.0,1.0,1.0,1.0,1.0,18.0,18.0,23.0
0,201809,55.0,0.0,88163.64807,0.015853161,0.129830079,,0.001626864,0.0,0.531854815,0.442497551,0.401184161,0.0,8.189539091,0.001406263,13.0200303,8.189539091,217.8032787,14.42622951,86.35409836,2.0,2.0,2.0,0.0,1.0,3.0,0.0,10319.66806,0.054659256,0.053625,,0.0,0.0,0.490747518,0.396957878,0.370120115,0.0,0.981078125,0.0,1.013242424,0.981078125,21.01639344,14.42622951,17.72131148,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
0,201809,34.0,0.0,0.0,,0.0,,0.0,,0.389711261,0.355427326,0.326716392,0.0,0.0,0.0,1.0,0.0,25.27868852,24.52459016,24.90163934,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,24.52459016,24.52459016,24.52459016,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
0,201809,30.0,0.0,2621.830929,0.056545944,0.029350649,,0.161343649,0.0,0.879779747,0.69809918,0.607524771,0.0,0.519058442,0.060000984,1.0082,0.519058442,65.01639344,21.93442623,44.54644809,6.0,6.0,6.0,0.0,0.0,1.0,0.0,2342.870874,0.04598908,0.026491935,,0.161343649,0.0,1.225033617,0.939092829,0.838645267,0.0,0.576048387,0.073403327,1.0082,0.576048387,65.01639344,21.93442623,38.44808743,6.0,6.0,6.0,0.0,0.0,1.0,7.0,7.0,7.0
0,201809,42.0,8.190974208,31291.32349,0.028150211,0.016577822,107.54,0.001784764,0.000262,0.666610734,0.553897049,0.485691562,0.000154,0.588905777,0.000877,1.0,0.588905777,152.1639344,7.868852459,36.29143898,7.0,7.0,7.0,2.0,3.0,4.0,0.0,3068.502758,0.046019967,0.013364341,,0.0,0.0,0.362447517,0.335629309,0.293383654,0.0,0.290403101,0.0,0.415944444,0.290403101,22.68852459,7.868852459,15.27868852,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0
0,201808,51.0,0.0,19807.28462,0.07228293,0.059806897,,0.0,0.0,0.535685019,0.466723524,0.4222422,0.0,0.8274,0.0,1.032992126,0.8274,89.14754098,5.344262295,31.23224044,1.0,1.0,1.0,4.0,4.0,6.0,0.0,9883.58292,0.061772321,0.046574894,,0.0,0.0,0.540423076,0.489033447,0.452993739,0.0,0.75397675,0.0,1.0,0.75397675,42.52459016,7.147540984,20.03278689,1.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,5.0
0,201808,31.0,0.0,41673.0922,0.03157094,0.068924354,,0.014162279,0.0,0.571429816,0.521654813,0.513099927,0.0,2.183158168,0.011180826,4.629375,2.183158168,28.19672131,2.590163934,14.28196721,2.0,2.0,2.0,2.0,4.0,4.0,0.0,7393.479973,0.042186837,0.03737116,,,0.0,0.553842259,0.505402308,0.505402308,0.0,0.885848814,,0.106447871,0.885848814,15.31147541,7.37704918,11.3442623,1.0,1.0,1.0,1.0,2.0,2.0,7.0,7.0,11.0
0,201808,21.0,0.0,504.9911135,0.16307893,0.111111111,,,0.0,0.576662319,0.576662319,0.576662319,0.0,0.681333333,,0.551555556,0.681333333,12.19672131,11.04918033,11.62295082,1.0,1.0,1.0,1.0,2.0,2.0,0.0,422.637703,0.0,0.0,,,0.0,0.519615014,0.519615014,0.519615014,0.0,0.570222222,,0.551555556,0.570222222,12.19672131,12.19672131,12.19672131,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0
0,201809,31.0,0.0,1012.173849,0.107021242,0.014732143,,,0.0,0.590357192,0.590357192,0.590357192,0.0,0.13765625,,0.338833333,0.13765625,11.60655738,2.786885246,7.196721311,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1012.173849,0.107021242,0.014732143,,,0.0,0.590357192,0.590357192,0.590357192,0.0,0.13765625,,0.338833333,0.13765625,11.60655738,2.786885246,7.196721311,1.0,1.0,1.0,2.0,2.0,2.0,7.0,8.0,9.0
0,201809,35.0,489.3223918,19397.79743,0.059080055,0.059888412,2.342061094,0.03855,0.025225668,0.602031946,0.51735747,0.473382215,0.025570815,1.013682403,0.025629093,1.0,1.013682403,36.78688525,5.245901639,23.0273224,2.0,2.0,2.0,1.0,1.0,1.0,489.3223918,6526.269644,0.160147992,0.174328767,2.135951662,0.098985749,0.074977348,0.597628147,0.496518139,0.448519245,0.081616438,1.088547945,0.076465338,1.056135593,1.088547945,36.78688525,27.04918033,31.91803279,2.0,2.0,2.0,0.0,0.0,0.0,8.0,9.0,14.0
1,201808,25.0,0.0,7847.853802,0.02958156,0.028300175,,0.0,0.0,0.475278173,0.425398866,0.405003277,0.0,0.956682994,0.0,0.993631579,0.956682994,70.91803279,6.393442623,23.40983607,1.0,1.0,1.0,2.0,3.0,4.0,0.0,7847.853802,0.02958156,0.021899518,,0.0,0.0,0.505238753,0.473298977,0.444698579,0.0,0.740309775,0.0,0.993631579,0.740309775,19.14754098,6.393442623,13.18032787,1.0,1.0,1.0,2.0,4.0,6.0,6.0,10.0,14.0
0,201808,31.0,0.0,9645.189813,0.001661898,0.000612,,0.005308299,0.0,0.425314516,0.391791258,0.368561946,0.0,0.368146181,0.003125256,1.0,0.368146181,24.98360656,0.426229508,12.10655738,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,11.24590164,11.24590164,11.24590164,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0
0,201808,55.0,64.77134176,5719.985209,0.096809115,0.088666961,8.549254816,0.034275862,0.01132369,0.763927734,0.704074434,0.660727709,0.010371309,0.915894756,0.017517271,1.0,0.915894756,23.83606557,7.081967213,11.59016393,6.0,6.0,6.0,4.0,5.0,6.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,7.081967213,7.081967213,7.081967213,0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.0,7.0
0,201808,24.0,0.0,378.9041087,0.108742932,0.008474576,,0.0,0.0,0.379288795,0.379288795,0.379288795,0.0,0.077932203,0.0,0.339,0.077932203,8.918032787,2.196721311,5.557377049,1.0,1.0,1.0,2.0,2.0,2.0,0.0,378.9041087,0.108742932,0.008474576,,0.0,0.0,0.379288795,0.379288795,0.379288795,0.0,0.077932203,0.0,0.339,0.077932203,8.918032787,2.196721311,5.557377049,1.0,1.0,1.0,2.0,2.0,2.0,9.0,11.0,17.0
